"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1000000US360470321001001","Block 1001, Block Group 1, Census Tract 321, Kings County, New York","714","698","74","603","3","6","3","9","16","16","6","1","0","0","1","1","1","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470321002000","Block 2000, Block Group 2, Census Tract 321, Kings County, New York","805","776","97","632","1","20","0","26","29","28","7","1","3","0","4","6","4","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470321002001","Block 2001, Block Group 2, Census Tract 321, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470321003000","Block 3000, Block Group 3, Census Tract 321, Kings County, New York","857","821","80","636","4","3","0","98","36","36","6","3","0","0","2","1","5","5","9","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470321003001","Block 3001, Block Group 3, Census Tract 321, Kings County, New York","668","623","135","384","10","8","0","86","45","45","6","0","0","1","12","1","4","2","14","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470321004000","Block 4000, Block Group 4, Census Tract 321, Kings County, New York","826","796","43","659","2","10","0","82","30","22","5","3","0","0","0","5","3","0","6","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470321004001","Block 4001, Block Group 4, Census Tract 321, Kings County, New York","520","511","19","470","1","3","0","18","9","9","0","0","0","0","0","0","1","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323001000","Block 1000, Block Group 1, Census Tract 323, Kings County, New York","523","513","57","432","1","5","0","18","10","10","1","0","2","0","0","2","0","1","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323001001","Block 1001, Block Group 1, Census Tract 323, Kings County, New York","106","103","22","75","0","0","0","6","3","3","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323001002","Block 1002, Block Group 1, Census Tract 323, Kings County, New York","781","763","73","657","4","8","0","21","18","17","5","1","1","0","3","3","1","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323002000","Block 2000, Block Group 2, Census Tract 323, Kings County, New York","510","494","79","346","1","2","1","65","16","11","6","1","3","0","0","0","0","1","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323002001","Block 2001, Block Group 2, Census Tract 323, Kings County, New York","609","592","60","495","1","19","0","17","17","15","1","0","6","0","0","2","3","0","3","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323003000","Block 3000, Block Group 3, Census Tract 323, Kings County, New York","499","483","19","437","4","0","0","23","16","16","3","0","0","0","1","1","7","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323003001","Block 3001, Block Group 3, Census Tract 323, Kings County, New York","148","144","11","133","0","0","0","0","4","4","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323003002","Block 3002, Block Group 3, Census Tract 323, Kings County, New York","216","211","21","183","0","0","0","7","5","5","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470323003003","Block 3003, Block Group 3, Census Tract 323, Kings County, New York","162","155","0","155","0","0","0","0","7","5","0","0","0","0","0","2","2","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470325001000","Block 1000, Block Group 1, Census Tract 325, Kings County, New York","740","720","122","557","4","10","1","26","20","18","1","0","2","0","0","6","2","0","5","0","0","2","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470325001001","Block 1001, Block Group 1, Census Tract 325, Kings County, New York","584","566","45","491","1","16","0","13","18","12","3","0","0","0","0","4","0","1","4","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470325002000","Block 2000, Block Group 2, Census Tract 325, Kings County, New York","1056","1025","103","849","4","17","3","49","31","31","5","0","6","0","4","3","3","2","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470325002001","Block 2001, Block Group 2, Census Tract 325, Kings County, New York","353","346","32","299","2","10","0","3","7","7","0","1","1","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470325003000","Block 3000, Block Group 3, Census Tract 325, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470325003001","Block 3001, Block Group 3, Census Tract 325, Kings County, New York","3672","3602","38","3502","8","4","0","50","70","65","21","3","0","0","2","18","6","5","10","0","0","0","0","0","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470325003002","Block 3002, Block Group 3, Census Tract 325, Kings County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326001000","Block 1000, Block Group 1, Census Tract 326, Kings County, New York","389","373","156","50","5","91","0","71","16","16","3","4","0","0","5","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326001001","Block 1001, Block Group 1, Census Tract 326, Kings County, New York","248","234","48","20","10","56","0","100","14","14","0","5","1","0","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326001002","Block 1002, Block Group 1, Census Tract 326, Kings County, New York","114","110","42","10","0","0","0","58","4","4","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326001003","Block 1003, Block Group 1, Census Tract 326, Kings County, New York","150","149","68","21","1","0","0","59","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326002000","Block 2000, Block Group 2, Census Tract 326, Kings County, New York","80","79","29","10","2","4","0","34","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326002001","Block 2001, Block Group 2, Census Tract 326, Kings County, New York","646","631","151","366","14","30","0","70","15","15","6","0","0","0","0","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326002002","Block 2002, Block Group 2, Census Tract 326, Kings County, New York","536","519","219","240","7","10","0","43","17","15","3","0","0","0","10","0","0","0","0","0","0","2","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326002003","Block 2003, Block Group 2, Census Tract 326, Kings County, New York","724","700","174","370","12","70","0","74","24","23","5","0","7","0","0","6","0","0","4","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326003000","Block 3000, Block Group 3, Census Tract 326, Kings County, New York","712","682","161","356","5","83","0","77","30","30","3","2","0","1","8","1","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326003001","Block 3001, Block Group 3, Census Tract 326, Kings County, New York","76","75","13","26","0","27","0","9","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326003002","Block 3002, Block Group 3, Census Tract 326, Kings County, New York","1096","1045","190","755","16","1","0","83","51","43","8","0","0","0","5","16","0","0","12","0","0","2","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326004000","Block 4000, Block Group 4, Census Tract 326, Kings County, New York","621","600","154","357","0","16","0","73","21","20","9","0","1","0","4","3","2","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326004001","Block 4001, Block Group 4, Census Tract 326, Kings County, New York","427","401","131","198","6","15","0","51","26","26","5","0","0","0","8","1","0","0","9","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326005000","Block 5000, Block Group 5, Census Tract 326, Kings County, New York","478","453","140","95","6","71","0","141","25","25","5","0","0","0","14","0","0","0","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326005001","Block 5001, Block Group 5, Census Tract 326, Kings County, New York","89","85","14","7","3","58","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326005002","Block 5002, Block Group 5, Census Tract 326, Kings County, New York","235","225","96","59","0","38","0","32","10","10","1","0","0","0","7","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470326005003","Block 5003, Block Group 5, Census Tract 326, Kings County, New York","327","326","26","77","0","216","0","7","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470327001000","Block 1000, Block Group 1, Census Tract 327, Kings County, New York","464","448","33","397","0","0","0","18","16","14","6","0","0","0","2","0","0","0","5","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US360470327001001","Block 1001, Block Group 1, Census Tract 327, Kings County, New York","517","489","51","415","2","11","0","10","28","24","12","0","0","0","5","1","0","0","5","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0"
