temp,temp_past,tree,income,builtfar
84.547,82.331,0,69153,1
83.424,83.337,0,105278,0.95
82.857,82.489,0,64766,1.58
82.169,81.543,0.033,39548,0.87
85.892,82.769,0.003,103189,0.9
87.012,82.586,0,70797,0.9
78.066,73.939,0.128,67847,
86.038,82.926,,43250,
90.331,86.02,0,77250,0.96
85.082,84.746,0,57463,2.42
85.406,80.899,,113165,
84.672,84.535,0,133047,2.075
82.784,81.427,0,101440,
83.964,84.267,0,133047,1.7
82.617,81.388,0.003,73457,2.66
82.681,82.71,,31207,
85.632,84.194,,67411,
82.935,84.426,0,47202,0.98
84.848,84.164,0,77813,2.305
83.45,84.199,0,65814,1.13
83.224,83.553,0,47826,1.06
84.72,84.594,0,58500,1.39
85.245,82.885,0.007,100197,1.43
82.848,82.575,0.008,97917,1.235
82.092,80.824,,50769,
84.791,82.359,0.02,45531,0.795
82.973,83.368,0.027,52969,1.36
83.161,83.164,0.009,88026,2.07
82.208,83.565,0.004,38175,1.685
85.316,82.969,0,156218,1.88
84.465,82.881,0,138996,2.14
89.103,85.998,0,90250,0.98
86.671,82.694,,67958,
82.533,77.555,0.129,32000,0.6
84.277,78.705,0,202656,10.495
82.628,79.226,,202656,
86.886,82.072,0,159000,
87.081,83.849,0,139500,4.15
84.03,80.26,0,139500,1.39
90.734,78.85,0,85165,1.54
86.878,83.784,0,93929,1.45
85.943,82.766,0,92805,0.92
86.176,83.866,0,93929,1.83
86.71,83.944,0,104673,2.41
85.929,81.267,0.002,74167,1.8
83.447,79.182,0.069,163833,0.54
83.176,81.068,0.004,69969,1.395
82.378,77.318,0.168,62417,0.59
82.253,82.895,0,67250,1.14
83.493,83.094,,81016,
83.109,83.153,0,141473,1.09
83.557,84.261,0,142859,1.58
86.478,82.455,0,163000,1.71
87.382,83.239,0.006,48882,2.84
87.087,83.53,0,48882,0
85.076,80.909,0,19238,1.225
82.95,81.177,,87178,
81.519,80.894,0,146875,1.76
80.337,80.513,0,146047,1.62
79.581,81.502,0,191379,1.62
82.119,81.796,0,169271,1.665
81.939,82.066,0,169271,2.16
81.204,78.056,0,250001,1
82.938,83.397,0.02,250001,0.335
82.45,79.08,0,250001,
84.71,81.253,0,89375,
83.649,75.462,0,34231,
84.101,83.825,0,45645,1.16
84.49,85.271,0,29366,1.16
85.876,82.119,,58365,
81.973,76.823,0,74318,
86.542,82.356,0,46000,1
85.27,83.052,0.069,42438,1.83
84.01,82.177,0,41447,1.11
82.379,84.735,,59464,
84.993,83.589,,74500,
85.906,81.258,0.008,107171,1.22
84.489,81.252,0,75417,0.81
82.642,78.34,0,49231,
83.711,80.334,0.008,109000,0.86
85.657,82.371,,151800,
83.001,77.225,,18250,
84.748,78.763,0.002,47083,
86.642,84.563,0,60185,
82.079,83.351,0,62596,1.11
82.33,82.538,0,90321,1.4
80.567,82.559,0,43990,1.5
81.836,82.795,0,81238,1.34
82.36,83.038,0,69826,1.32
83.661,84.378,,40712,
81.435,81.721,0,66627,1.59
84.963,80.789,0,64224,1.555
81.952,76.371,0.061,82500,0.07
83.601,79.414,0,74875,
85.974,82.875,0,37813,2.88
85.078,82.641,0,47821,1.33
81.98,78.593,,68654,
83.077,80.063,0.014,76908,0.95
83.346,81.912,,53011,
83.224,79.058,0.115,49231,0.83
80.612,78.363,0.113,74875,
82.955,82.078,0,42955,0.93
87.325,81.793,,62159,
84.247,79.669,0,154833,0.08
84.438,80.535,0.057,55469,0.65
83.168,81.03,0.005,85852,1.2
88.979,83.049,0,65398,3.29
82.808,77.367,,113250,
85.692,79.649,0.037,109856,
83.634,76.95,0,96774,0.645
85.835,85.308,0,38244,1.96
86.853,87.605,0.001,51154,0.875
87.165,84.252,0,26622,1.8
83.782,88.252,0.019,98750,
81.999,81.852,0.006,128472,1.3
81.477,81.2,0,99321,
83.809,77.417,0,77415,
87.47,86.831,0,77250,0
85.579,83.58,0,77250,1.045
84.399,81.66,0.012,86563,0
87.89,84.512,0,86563,0
88.59,84.048,0,86563,1.245
89.21,84.3,0,86563,1
87.488,83.493,0,57463,1.125
82.633,79.972,0,139500,
84.346,78.377,0.046,18250,
83.302,77.699,,30987,
83.53,78.579,0.029,66778,0.035
83.753,77.804,0.009,24238,
85.525,82.992,,113165,
83.946,82.357,0,101250,
87.535,86.361,0,133047,7.43
82.315,76.501,,145000,
84.929,80.908,0.007,58878,1.68
86.37,82.24,0,58878,0.25
82.278,81.64,0.009,148750,1.77
85.819,82.454,0,58878,1.17
85.122,82.822,0,58878,1.8
84.898,83.842,0,58878,1.09
81.628,79.715,0.016,148750,2.08
83.014,82.132,0,130625,2.17
81.258,79.79,0.025,143182,1.75
79.877,79.293,0.031,115806,1.76
82.855,81.301,0,130625,1.8
84.129,84.139,0,131688,2.88
83.499,82.694,0,101250,1.8
84.055,83.194,0,161806,2.67
82.692,81.005,0.01,156541,1.8
82.078,80.427,0.006,156541,1.8
82.422,80.372,0.001,133047,1.995
81.851,79.661,0.009,140313,1.8
83.638,84.036,,153095,
82.553,83.518,0,116875,1.75
82.294,82.618,0.007,116875,1.5
81.419,81.876,0.004,20889,1.36
81.456,82.84,,50727,
82.445,82.92,,51087,
83.676,85.617,0,54762,1
81.253,82.223,,87958,
82.624,80.905,0.05,72063,0.87
82.779,81.23,0.051,72063,0.955
82.871,83.921,0,74271,0.89
81.424,82.833,0.002,66633,0.95
81.698,83.318,0.001,58102,0.82
84.809,85.041,0,39000,0.64
83.359,83.806,0,39000,0.95
81.97,81.743,0.009,97031,1.37
85.453,84.162,0,58500,1.605
85.402,83.807,0.003,118833,1
85.399,82.415,0.015,62773,0.8
83.523,84.652,0,165333,2.25
83.136,81.649,,113165,
83.054,84.347,,113165,
86.096,87.082,0,131688,4.86
87.437,83.983,0,133047,
82.264,83.008,,141071,
82.973,83.449,0,165333,2.82
84.572,83.1,0,146256,7.96
84.783,83.941,0,165333,2.51
82.321,84.138,0,165333,1.98
83.574,82.21,,124864,
80.637,81.45,0.015,180219,1.595
81.039,82.328,0,96979,1.65
82.04,82.298,0,72880,1.71
89.363,85.228,0,90250,0.96
88.287,84.699,0,90250,1
84.72,82.03,0,90250,1.54
82.921,82.562,0,72880,2.21
83.88,82.871,,67958,
82.214,81.732,0,141111,2.31
83.6,81.946,0.01,156218,
83.749,81.894,0,156218,1.64
83.672,82.322,0,156218,1.15
84.298,82.58,,156218,
83.812,83.974,0,101375,1.71
83.184,83.473,0,70625,1.43
83.347,83.073,0,138996,2.03
84.205,82.176,,67958,
84.686,80.81,0,37989,
85.771,86.482,,67958,
85.673,85.423,,67958,
84.666,83.203,,67958,
88.038,85.935,,67958,
85.991,88.75,,67958,
84.786,83.597,,67958,
83.938,82.492,0,138996,2.16
90.351,88,0,90250,1
85.995,83.486,0,90250,1.36
79.85,82.14,0,50625,3.76
82.698,83.378,0,49539,3.83
83.087,80.543,0.025,57212,0.575
81.591,82.128,0.005,52900,3.25
85.147,84.5,0,44844,1.93
83.214,84.595,0,64520,1.44
88.281,86.111,0,57463,1.65
82.552,82.616,,153750,
79.688,80.804,,155250,
82.81,84.494,,37750,
84.167,83.541,,48864,
87.26,81.92,,73750,
80.895,75.988,0.081,24733,1.27
84.093,78.884,,105142,
85.004,83.484,0,73750,1.41
84.055,82.466,0,98750,0.905
84.239,79.954,0,18804,
83.81,79.779,0.023,28513,0
82.111,80.074,,113165,
83.164,82.181,,113165,
84.315,82.156,,113165,
85.173,81.408,,113165,
86.535,82.741,,113165,
87.493,85.041,0,133047,0
86.126,80.271,,58147,
85.399,83.419,0,104500,1
87.548,82.887,0,37888,1.385
84.813,80.145,0.05,21418,1.48
85.406,80.889,,21418,
86.889,82.289,0,63750,0.69
86.571,81.969,0,63750,0.45
87.351,83.418,0,91100,0.52
87.4,85.058,0,91100,1.09
85.268,82.834,0,91100,0.74
84.324,80.616,,18068,
87.261,83.056,,49348,
88,82.803,,51098,
89.241,79.539,,40915,
91.73,81.554,,40915,
91.056,82.393,,40915,
81.346,78.331,,25208,
79.655,76.653,,18717,
83.541,78.968,,14702,
81.344,78.696,0.053,25313,0.545
83.457,79.096,0.205,109625,0.03
84.005,83.351,,145000,
83.695,80.318,,145000,
81.533,82.059,0.005,57212,1.63
85.865,80.528,0.004,20417,1.77
84.821,80.855,0,26908,1.69
86.311,82.507,0.004,30568,1.67
86.619,83.053,0,50296,1.22
85.769,81.808,0.135,56625,0
86.588,82.074,0,50296,1.57
87.343,82.501,0.001,83250,0.86
85.776,83.697,0,64375,1.05
84.542,83.809,0,69150,5.81
85.361,84.026,0,69150,1.15
85.909,82.622,0.004,50291,1.2
85.726,84.161,0,50291,1.2
86.793,84.541,0,45175,1.67
86.637,83.706,0.004,29250,1.56
86.121,83.712,0,67260,1.715
86.157,83.918,0,67260,0.96
87.75,84.116,0,15625,1.23
85.749,84.147,0,55156,1.72
85.665,84.989,0,55156,1.36
85.335,82.796,0,55156,1
87.529,84.147,0,35852,1.23
86.139,83.83,,17105,
83.26,80.651,0.012,66667,0.945
84.013,82.292,0,66667,1.32
89.327,86.279,0,67946,1.09
87.707,84.087,0,67946,0.87
85.005,82.405,0,50491,1.09
81.826,81.588,0,72292,1.16
82.763,82.179,0.002,87344,1.07
88.011,85.242,0,94044,1.05
87.36,84.98,0,94044,1.03
87.186,84.459,0,94044,1.11
87.509,83.601,0,67946,
86.448,83.448,0,29250,2.24
87.235,83.734,0,48839,1.815
88.102,84.23,0,15625,1.73
89.837,85.12,0,57463,0.45
88.121,84.141,0,57463,1
89.975,84.387,0,40357,0.795
88.361,84.292,,57463,
87.224,84.628,0,59293,1.035
87.818,84.69,0,59293,1.14
92.427,88.024,0,40357,1
91.113,84.975,0,40357,1
90.635,86.283,0,40357,1.25
89.6,85.125,0,40357,1
85.78,83.868,0,59293,1.03
89.408,85.382,0,40357,0.85
88.665,83.596,0,40357,0.995
89.125,84.961,0,60536,1.435
89.023,85.982,0,18906,1
84.072,83.174,0,71094,2.07
80.978,82.194,,87958,
82.321,83.659,0,74271,0.97
85.569,82.206,0,82917,2.31
82.816,83.665,0.02,121250,1.36
81.459,79.344,0,35000,1
86.124,85.213,0,131688,5.13
87.031,86.645,0,131688,5.76
83.287,81.494,0.019,101250,1.7
85.765,83.397,,100250,
84.052,82.733,0,161806,1.94
85.427,81.518,0,154833,0.155
83.283,82.285,0.006,97292,1.35
86.304,82.058,0,35355,1.01
84.789,82.408,,13722,
82.493,83.625,0.01,93631,1.57
83.466,83.866,,133688,
81.998,83.115,0,53933,1.3
84.719,79.653,0.024,44712,1
83.955,76.618,0.139,72955,0.58
87.056,84.248,0,39426,1.97
86.136,82.269,0.012,39426,0.64
86.018,84.997,,73938,
83.49,83.73,0,53415,1.05
85.628,84.305,0,46053,1.1
83.902,83.226,0,65069,1.21
85.049,82.986,0,70625,1.39
83.337,83.748,0,108281,1.6
83.445,82.434,0.028,111567,0.98
85.497,83.471,0,88750,1.02
82.401,81.725,0,74539,1.5
80.859,83.077,0.005,95403,1.35
83.635,83.514,0.02,50769,1.68
83.253,82.851,0.004,52670,1.35
83.412,81.191,0.035,100197,0.66
82.804,83.169,0.011,52969,1.55
82.815,84.19,,66845,
84.686,81.859,0.004,109625,3.62
85.619,81.86,0,109625,
85.041,82.623,,143371,
84.322,81.59,,113165,
83.616,82.876,,187542,
83.497,81.794,0,90250,1.34
83.924,82.172,0,156218,1.275
83.305,83.037,0,70625,1.5
85.726,85.727,,67958,
84.503,81.024,,21128,
87.696,86.037,,67958,
83,80.022,0.037,57212,0.71
84.566,79.021,0,96722,0.585
82.396,82.391,0,54783,2.15
83.359,78.382,0.112,69969,0.635
84.008,79.102,0.013,218452,0.65
84.965,79.988,0.043,42083,0.62
82.141,77.606,0.191,76106,0.5
86.987,81.017,0,49942,
82.406,79.944,0.008,32474,1.53
85.384,81.219,0,85368,
87.516,81.189,,69625,
86.157,79.765,0,60257,1.06
86.075,82.628,0.011,83750,0.9
86.084,81.658,0,83750,0.92
83.295,80.513,0.008,101563,1.84
83.475,79.462,0.163,63359,
82.505,80.668,0,101563,0.96
86.228,82.569,0,97500,1.02
85.517,82.133,0,59844,0.88
85.144,82.596,0,97500,0.62
82.759,75.461,,112901,
84.674,78.406,0,72500,0.72
86.386,81.591,0,62159,0.4
85.941,80.737,0,79667,1.17
85.378,83.021,0,72500,0
83.63,80.607,0.019,72500,1.15
84.618,80.64,0,85368,0.91
85.706,81.318,0,81688,0.58
87.588,82.926,0.003,87108,0.625
86.319,81.544,0,81688,1.14
86.387,82.079,0,85368,1.005
86.3,79.327,0,96774,0.52
85.421,83.052,0,36161,0.9
87.11,82.148,0,34722,0.65
87.151,82.903,0,73598,1.09
86.882,82.084,0.019,37222,0.01
86.706,82.185,0,57244,0.89
85.163,82.039,0,65446,1.2
88.264,83.574,0,47750,1.375
86.613,82.791,0,56250,0.82
83.497,82.002,0,37222,0.98
83.324,78.613,,113375,
86.078,79.429,,113250,
85.351,80.402,0,74706,0.65
85.972,81.072,0,74706,0
83.788,80.702,0,74706,0.37
81.203,78.106,0.015,100855,
86.117,80.165,0,101118,0.32
85.289,79.555,0,101118,0.35
88.093,82.802,0,86528,1.28
84.624,81.09,0,93693,1.03
85.411,81.478,,71250,
87.38,81.503,0,94722,0.74
86.072,81.595,0,110859,0.9
85.933,80.839,0,92000,0.71
86.822,80.575,0.002,128583,0.52
85.605,82.246,0,61818,0.84
85.037,82.544,0,59489,0.9
85.483,81.626,0.01,111607,0.99
83.591,82.45,0,76750,1.59
86.647,82.626,0,48611,1.31
84.6,82.701,0,75625,1.195
84.307,84.044,0,101528,1.35
85.036,82.327,0,59357,1.13
86.42,85.763,0,26622,2.5
86.757,84.814,0,55417,
84.301,82.413,0,65398,1.395
84.423,79.776,0,47821,
79.041,75.096,0.008,94167,0.555
81.548,76.325,0.02,63359,
84.096,81.823,0,156218,
96.517,93.938,0,51154,0
84.219,80.943,0.016,109625,1.12
82.869,78.915,0,250001,0.62
86.093,82.26,0,55417,1.28
81.138,78.035,,149438,
80.162,77.761,0,75625,
84.529,81.819,0,80682,0.795
87.911,81.761,0,50947,1.125
84.192,83.484,,98333,
82.375,80.157,,101152,
86.967,82.981,0,80982,1.565
91.834,86.903,0,18906,0.99
85.597,84.762,0.003,95179,1.12
87.88,84.098,0,43017,1.77
86.553,86.346,0,101682,1
82.998,82.542,0,92049,1.74
83.844,83.524,0,49978,0.8
82.982,82.279,0,148214,1.48
80.061,79.323,0.021,115806,1.81
84.493,81.018,0,70797,0.74
86.392,86.593,0,133047,0
83.858,85.411,0,66263,0.995
87.036,83.482,0,43654,0.92
85.631,83.312,0,138996,0
82.865,82.825,0,65789,1.68
80.705,78.475,,113165,
84.676,81.778,,146256,
87.616,83.464,0,35355,2.25
80.533,81.386,0.014,61071,1.445
87.152,82.303,0,163000,2
84.912,79.051,0,130875,0.62
85.282,77.471,,47238,
82.582,83.888,,54872,
83.193,78.373,0,74318,0.9
84.482,82.709,0,60288,0.815
87.736,82.542,0,75246,0.67
85.113,77.813,0.013,179167,0.505
84.752,82.853,0,62634,1.205
85.326,80.961,0.004,69821,0.67
84.624,81.448,0,61412,2.98
85.729,81.721,0,70703,1.48
85.297,81.904,0,77143,1.35
86.567,85.19,,130966,
86.674,80.265,0,68000,1.76
84.391,82.365,0,85750,0.96
86.225,79.433,0.004,46607,0.59
85.412,78.571,0.016,40583,0.88
86.292,78.881,0.087,78750,0.465
86.91,79.705,0.081,78750,0.32
85.828,81.406,0.019,77904,0.93
84.434,79.755,0.039,92411,0.45
84.172,80.666,0.006,73882,1.025
85.267,78.459,0.021,92411,0.31
84.871,79.213,0,51974,0.8
87.172,84.919,,145526,
83.083,78.908,0.086,42438,0.94
84.795,77.673,0.037,192596,0.45
83.108,75.32,0.129,131125,0.52
82.025,74.566,0.082,131125,0.62
80.859,73.724,0.132,205417,1.04
85.96,76.465,0.023,136375,0.51
84.975,78.338,0.003,86500,2
79.453,72.04,0.271,178750,0.62
87.131,84.203,,41484,
84.905,81.992,0,53667,1.32
85.053,80.03,0,87328,
85.203,80.083,0.026,104125,0.415
83.38,77.024,0.067,108162,0.72
84.773,78.108,0.024,66771,0.59
84.663,79.242,0.025,82500,0.34
84.485,79.191,0.002,54838,0.74
84.175,76.024,0.074,50938,0.35
86.161,81.522,0,45435,0.64
84.036,79.237,0.001,41146,0.88
85.338,78.9,0.006,45729,0.635
82.765,82.606,0,77283,0.76
83.762,80.319,0,30972,0.425
83.49,82.714,0,77283,
81.446,83.407,0,46565,1.42
87.224,79.647,0.051,70690,0.55
83.973,80.436,0,89808,3.48
86.822,81.913,0.004,74661,1.94
80.375,75.498,0.014,106081,3.085
84.435,78.217,0,96083,3.43
81.794,76.657,0,129286,0.5
82.109,77.155,0,118125,0.54
82.089,75.605,0.088,45556,0.34
81.428,80.574,0.053,31822,1.85
83.129,79.78,0,38011,1.55
83.821,76.705,0.076,45819,0.66
86.059,79.993,0.005,60806,0.62
85.728,80.09,0,31058,0.875
86.257,82.87,,40215,
85.983,84.396,0.002,59601,3.41
84.716,79.029,0.008,46776,0.6
84.673,79.313,0.021,80536,0.96
84.856,79.321,0,110381,
83.846,79.147,0,117731,0.7
84.904,80.992,0,74805,0.86
83.966,78.642,0.009,64205,1.24
82.973,77.927,0,73636,2.84
84.474,79.356,0.001,60806,0.73
86.221,79.524,0.02,73882,0.62
86.745,81.272,0,112500,0.98
85.17,76.568,0.073,143221,0.48
83.534,77.214,0.003,88914,1.13
84.361,77.507,,62485,
82.989,80.046,,49247,
84.768,77.786,0,113750,0.55
84.275,78.215,0.033,82309,0.82
84.459,81.773,,75398,
85.34,80.388,0,56163,
82.377,80.48,0.016,61103,1.04
82.555,80.211,0.082,82907,0.81
83.256,77.525,0.02,102571,0.785
84.79,79.213,0,86080,0.52
84.204,79.213,0.01,100000,0.57
83.875,79.637,0.103,60455,0.43
83.978,81.706,0,81723,0.96
82.981,78.469,0.035,145049,0.41
83.111,76.112,0.047,90377,0.61
87.429,78.619,0.043,92625,0.47
86.21,79.146,0.004,56210,0.85
84.167,79.036,0.026,65776,0.42
84.556,79.107,0.044,65776,0.335
85.499,81.017,0.041,45685,
82.749,83.778,0,67250,1.12
85.287,86.555,0,69333,1.68
81.692,82.76,0,78958,1.69
84.996,78.143,0,61307,0.53
83.302,78.327,0.068,225022,0.51
85.019,81.911,0,75819,3.3
83.77,78.387,0.012,113357,0.78
84.826,80.515,0,75455,0.68
83.672,78.706,0.007,87446,0.69
85.19,79.244,0.009,91477,0.58
87.266,81.537,0,45000,0.56
85.84,85.197,0,68804,1.43
83.456,78.83,0.001,74323,
82.315,78.421,0.005,102000,0.44
82.636,78.652,0.057,76219,0.52
85.438,80.498,0.07,37123,0.385
85.212,79.181,0.013,71250,0.48
80.801,75.166,0.075,145049,0.57
84.716,79.254,0,70976,0.98
86.066,80.388,0,56474,
83.978,79.298,0,99545,
81.995,77.244,0.011,129148,0.78
82.548,77.752,0.016,100750,0.82
82.816,78.525,,110341,
83.754,81.913,0.027,74485,0.73
84.161,81.47,0,94313,0.68
85.397,83.038,0,68864,
82.501,77.851,0,138750,0.67
83.947,81.046,0,74306,0.82
84.186,79.769,0.013,74306,0.84
86.154,80.267,0.001,91477,0.69
84.664,78.717,0,152515,0.5
84.499,78.519,0,153542,0.465
85.334,78.218,0,137105,0.425
83.85,77.694,0,135568,0.45
83.116,81.081,,32128,
85.646,82.647,0,35634,2.78
81.609,77.805,0.003,138750,0.41
82.56,79.312,0.134,138750,
85.181,82.4,0,37477,0.99
85.96,80.732,0,48036,0.83
84.95,78.885,0.021,65875,0.59
85.738,80.551,0.018,96277,0.725
82.18,81.219,0,79811,1.12
80.238,82.394,0,76906,2.04
81.279,82.578,0,89609,1.345
84.49,82.897,0,74485,1.36
83.937,80.19,0,142841,0.6
86.327,85.817,,32128,
84.328,77.626,0.026,84821,0.455
85.045,79.868,0.001,45685,1.05
84.259,78.508,0.01,51974,0.58
84.123,77.917,,109688,
85.235,80.787,0,92411,0.69
86.577,78.689,0.03,143155,0.32
86.102,80.714,,63913,
81.677,81.447,0,79811,1.54
84.703,78.003,,72036,
82.585,82.497,,90500,
87.003,81.93,0,62308,0.695
84.582,82.157,,56442,
83.784,83.495,,39939,
84.642,81.378,0,34694,0.915
87.495,80.864,0,55820,0.955
85.5,82.656,0,55156,1.795
82.532,80.034,0.003,42917,0.88
85.191,78.355,,110341,
83.613,78.912,0,99545,0.93
83.134,82.456,0.006,58271,0.705
84.135,79.743,0.011,56500,0.705
82.876,80.674,0.008,74323,0.54
83.82,79.201,,74323,
82.301,80.211,0.019,76852,0.74
86.239,81.399,0.069,51604,1.21
84.961,78.109,0.032,63036,0.47
85.25,80.8,0.005,118304,0.705
85.347,80.574,0,76845,0.55
85.056,82.312,0,66583,1.3
86.051,81.206,0,49615,0.84
84.457,79.026,0.002,122813,
81.866,81.11,0,78000,0.78
83.58,83.425,,53495,
85.026,81.943,0,70793,1.615
85.348,81.849,0,56494,1.23
85.354,79.918,0.006,39414,3.04
86.331,79.849,0.004,75714,0.385
84.578,78.375,0,233444,0.56
83.012,80.506,,52674,
85.354,79.892,,149375,
85.821,80.597,0.083,48393,
83.498,79.392,,39063,
81.941,78.181,,67382,
82.427,78.21,,67382,
82.297,78.248,0.012,86359,0.53
83.59,83.085,0,44151,0.85
84.71,82.703,0.012,43717,1.23
83.374,82.847,0,80417,0.935
84.669,77.97,0.02,99219,0.845
85.736,79.106,0,53542,0.6
87.987,85.082,0,82697,1.525
86.253,83.798,0,42431,0.77
85.983,82.124,0,47986,0.82
84.686,81.438,0,66650,1.02
84.335,81.321,0.004,60625,0.99
84.311,82.612,0,41729,0.98
85.243,83.052,0,57188,0.92
84.95,80.271,0.023,93140,
88.104,79.437,0,101667,
88.148,79.264,0,83818,0.55
85.377,78.033,0,77500,3.19
82.654,78.268,0.082,105917,0.38
80.258,75.541,0.163,84702,0.4
82.979,77.249,0.081,125066,0.4
82.294,76.331,0.174,114643,0.3
82.184,78.547,0.175,67639,0.4
83.628,76.735,0.045,66802,0.585
82.738,78.777,0.032,44531,0.62
85.703,80.472,0.004,74712,0.57
83.555,80.74,0.008,56761,0.82
84.48,81.593,0.007,52273,0.97
83.597,82.111,,65938,
82.658,80.28,0,69250,0.93
83.972,80.104,,77368,
83.693,78.486,0,80965,0.845
86.051,79.246,0,122813,0.705
83.449,79.743,0,56779,0.61
85.794,83.318,0,66744,0.41
88.243,84.922,0.002,66744,0.93
86.576,79.518,,92188,
87.467,79.969,,157361,
86.944,79.867,,92188,
87.247,80.042,,138043,
87.617,81.049,,77917,
82.128,79.811,,78168,
85.114,80.126,,55329,
81.911,77.019,0.057,94837,0.42
82.493,76.02,0.172,144261,0.41
81.332,76.477,0.079,144261,0.46
84.571,78.555,0.052,93140,0
85.243,78.976,,125167,
87.804,81.287,,93854,
77.641,73.928,0.386,149809,0.32
76.266,72.82,0.337,176000,0.25
75.722,72.59,0.529,65074,0
77.743,74.158,0.164,65074,
84.999,84.587,0,71012,1.38
87.044,83.023,,52171,
84.314,82.168,0,54524,1.48
85.453,81.484,0,57405,0.79
87.266,79.897,,150729,
89.439,81.377,,163125,
85.085,80.379,,57448,
87.64,82.611,0,75750,0.46
81.442,81.579,,102000,
82.931,82.727,,112857,
81.77,83.27,0,50455,1.77
79.668,83.161,0,58705,2.07
85.02,79.569,0.003,122813,0.7
87.732,81.894,0,59722,0.69
87.181,81.38,0,64931,1.06
87.126,78.74,0.007,111167,0.61
84.069,77.089,,150729,
84.993,81.157,0,89153,0.845
83.833,81.204,0,90242,0.8
82.264,76.527,0.036,94911,0.505
76.066,71.193,0.35,149809,0.32
82.75,78.622,0.068,80313,1.05
81.382,76.899,0.17,101883,0.3
86.024,83.036,0,75665,
81.565,79.601,0.015,41875,0.99
88.38,84.505,0,67857,0.8
79.752,79.863,0,69476,2.13
87.56,84.883,0,62083,2.92
85.415,80.031,0,41563,
86.637,81.299,,150729,
87.702,79.946,0,115682,0.37
86.426,79.781,0,80250,
87.014,82.843,0,49659,1.14
86.563,79.983,0.076,71667,0.32
87.406,82.244,0,62549,1
81.988,75.291,0.011,108214,0.635
84.921,81.215,0,48125,0.76
82.378,82.892,0,59107,0.84
87.742,79.6,0,51971,1.81
83.145,75.644,,111296,
83.493,76.011,0.082,74991,0.615
85.905,77.986,0.002,34792,0.44
86.083,82.216,0,52173,1.07
85.079,82.739,0,59601,0.95
90.616,83.083,0,39414,0.88
81.633,78.132,,82280,
82.834,76.589,0.018,116641,
82.538,76.712,0,100518,0.635
80.149,83.48,0,90789,2.52
82.899,79.535,0,89750,0.63
82.276,78.019,0.191,105917,0.365
86.099,80.087,0.017,137526,0.34
83.173,78.915,,156375,
75.675,72.944,0,58500,2.515
81.952,79.735,,250001,
71.569,68.917,0.241,114659,
86.067,80.986,,204750,
84.58,79.013,,65776,
83.966,77.938,0.06,110781,0.32
87.212,81.672,0,59722,0.98
78.863,82.273,0,87688,1.87
83.992,77.761,0,50938,
85.459,78.81,0,56625,0.57
82.622,81.738,,126600,
80.499,80.915,,74186,
86.201,79.754,0,99023,1
85.845,79.679,0.029,137526,0.36
83.707,77.894,,64236,
85.133,84.047,0,91207,1.22
87.252,81.682,0,82212,0.86
87.555,80.978,0,102768,0.87
85.581,78.58,0,87800,
83.955,77.077,0.019,71000,
82.364,76.945,0.19,157500,
82.928,77.548,,122019,
82.775,77.541,,90377,
85.03,76.807,,43750,
85.529,80.014,0,78750,0.78
83.752,78.629,0.058,120417,0.5
84.429,79.998,,90750,
84.918,81.028,,59000,
84.181,81.89,,42404,
83.214,77.147,0.134,90242,0.39
80.779,80.782,,74186,
86.413,80.414,0,77344,0.53
84.79,81.117,0.012,89750,0.78
85.055,79.905,0.029,77679,0.33
88.256,82.047,0,108698,0.73
87.796,80.968,,59167,
89.204,81.012,0,113122,0.7
87.426,81.481,0,113122,0.95
84.126,78.262,,65889,
79.534,73.189,0.072,101597,0.61
84.316,79.026,0,93750,0.54
84.883,77.319,0,61042,0.96
83.457,79.641,0,90208,0.54
85.717,79.192,0.009,73056,0.51
84.98,79.124,0.012,73056,0.61
86.518,80.703,0.022,74205,0.28
85.041,79.968,0.007,102708,0.52
84.834,79.078,0.014,76693,0.345
85.233,78.727,,110341,
83.393,76.372,0.349,76354,0.33
87.83,79.93,0.018,62167,3.675
87.655,79.064,0.028,62167,0.765
88.755,81.552,0.003,65599,0.89
89.094,80.713,0,43477,0.68
89.303,81.728,0,56875,0.745
88.728,81.199,0,43477,1.07
89.713,79.781,0,67054,0.64
84.182,76.53,,60750,
85.553,79.428,0,100339,
81.274,76.814,0.017,62019,
83.314,76.758,0.009,62019,0.38
85.328,80.907,0,72756,0.235
84.358,76.829,0,72756,0.645
83.443,77.261,0.027,47649,1.38
83.922,77.065,,139767,
85.304,81.313,0.014,70044,0.76
85.037,81.321,0.197,70096,0.6
83.533,77.49,0.07,121196,0.35
84.024,80.606,0.223,70096,0.44
85.408,80.831,0.001,78125,0.65
87.041,78.631,,76672,
87.577,81.084,0,63917,1.01
86.917,79.119,0.003,47105,0.85
86.528,77.899,0.185,76354,0.39
87.064,79.956,0.001,86111,0.51
86.208,78.45,0.027,88375,0.495
86.25,79.387,0.004,88375,0.54
86.754,79.161,0.035,46670,0.43
